date,open,high,low,close,volume
2024-02-12,184.14,184.98,183.76,184.12,1107224
2024-02-13,184.12,184.16,181.32,182.23,1195966
2024-02-14,182.23,183.31,180.9,183.1,864955
2024-02-15,183.1,184.33,181.74,182.11,1254983
2024-02-16,182.11,182.94,179.47,180.64,1272129
2024-02-19,180.64,181.92,178.35,178.64,902447
2024-02-20,178.64,180.26,177.38,178.28,906648
2024-02-21,178.28,180.3,174.83,176.29,1288679
2024-02-22,176.29,176.65,172.65,173.46,1227892
2024-02-23,173.46,177.33,173.17,177.11,1020451
2024-02-26,177.11,177.58,174.24,174.45,1204570
2024-02-27,174.45,176.13,173.83,174.69,886448
2024-02-28,174.69,176.01,173.02,173.33,1058262
2024-02-29,173.33,174.58,171.7,174.3,1144686
2024-03-01,174.3,176.77,173.95,176.42,910707
2024-03-04,176.42,177.14,176.28,176.4,1164422
2024-03-05,176.4,177.22,174.61,175.23,955849
2024-03-06,175.23,176.47,172.44,173.57,1250263
2024-03-07,173.57,176.31,172.54,174.66,1086495
2024-03-08,174.66,174.99,173.42,174.45,1051587
2024-03-11,174.45,174.58,173.3,174.33,1000292
2024-03-12,174.33,174.69,173.08,174.14,1045520
2024-03-13,174.14,174.44,173.24,174.12,1278433
2024-03-14,174.12,174.73,173.57,173.89,1036581
2024-03-15,173.89,176.07,173.14,175.4,1038266
2024-03-18,175.4,175.63,171.64,172.15,1108947
2024-03-19,172.15,173.38,172.12,173.17,897053
2024-03-20,173.17,173.36,171.71,173.01,961041
2024-03-21,173.01,173.96,170.64,171.74,861392
2024-03-22,171.74,174.31,171.7,173.65,898864
2024-03-25,173.65,173.83,171.4,172.03,1064674
2024-03-26,172.03,173.8,171.54,173.49,1115657
2024-03-27,173.49,174.3,171.62,172.32,1228382
2024-03-28,172.32,172.48,169.23,170.62,1205254
2024-03-29,170.62,172.48,169.86,172.05,909072
2024-04-01,172.05,177.66,172.03,175.83,866966
2024-04-02,175.83,177.64,175.8,176.23,1216084
2024-04-03,176.23,178.61,175.49,177.23,863002
2024-04-04,177.23,178.01,174.65,175.24,1141192
2024-04-05,175.24,177.54,174.02,175.58,857705
2024-04-08,175.58,175.63,171.52,172.83,894504
2024-04-09,172.83,173.36,172.66,172.99,818718
2024-04-10,172.99,173.33,170.79,171.23,892268
2024-04-11,171.23,171.7,169.46,171.03,1295151
2024-04-12,171.03,172.09,169.09,171.92,1031035
2024-04-15,171.92,173.81,171.16,173.73,1033480
2024-04-16,173.73,173.82,172.0,172.11,1150515
2024-04-17,172.11,172.45,171.66,172.15,1026975
2024-04-18,172.15,173.11,171.97,172.24,1056280
2024-04-19,172.24,175.24,172.06,173.42,1200853
2024-04-22,173.42,175.07,172.05,172.66,1099803
2024-04-23,172.66,175.12,171.52,171.59,1202411
2024-04-24,171.59,173.49,171.54,171.6,1207321
2024-04-25,171.6,173.11,167.83,168.83,1239921
2024-04-26,168.83,170.19,167.97,168.05,1161317
2024-04-29,168.05,168.75,166.22,166.55,1034420
2024-04-30,166.55,168.36,165.8,168.31,916054
2024-05-01,168.31,169.48,166.28,166.71,968908
2024-05-02,166.71,167.62,164.94,165.74,1299944
2024-05-03,165.74,166.55,164.6,165.6,1180870
2024-05-06,165.6,166.18,164.59,166.15,928317
2024-05-07,166.15,166.37,164.39,164.55,897723
2024-05-08,164.55,164.81,164.2,164.21,1075029
2024-05-09,164.21,170.17,164.11,167.98,1083989
2024-05-10,167.98,170.61,167.86,170.57,1098768
2024-05-13,170.57,170.59,169.89,170.15,1265077
2024-05-14,170.15,172.2,169.66,171.38,1105586
2024-05-15,171.38,175.29,170.64,173.34,1010352
2024-05-16,173.34,173.53,170.77,171.24,1127556
2024-05-17,171.24,173.15,170.98,172.5,1158301
2024-05-20,172.5,172.76,172.49,172.62,878294
2024-05-21,172.62,173.36,171.76,173.34,1248771
2024-05-22,173.34,173.82,171.26,173.54,836752
2024-05-23,173.54,174.3,172.94,173.45,1038804
2024-05-24,173.45,175.05,171.43,174.94,1161369
2024-05-27,174.94,177.32,174.07,174.55,1208348
2024-05-28,174.55,174.81,173.39,174.07,901828
2024-05-29,174.07,175.08,172.59,172.93,862163
2024-05-30,172.93,173.38,170.09,170.73,1091118
2024-05-31,170.73,172.6,170.01,171.3,1065383
2024-06-03,171.3,175.77,171.24,175.74,856934
2024-06-04,175.74,176.94,173.7,174.66,1112488
2024-06-05,174.66,175.2,173.54,173.99,1095838
2024-06-06,173.99,174.96,171.07,172.14,894908
2024-06-07,172.14,174.78,170.61,172.37,819754
2024-06-10,172.37,173.01,170.54,170.79,1012596
2024-06-11,170.79,171.07,170.11,170.43,843221
2024-06-12,170.43,170.95,169.47,170.46,1115553
2024-06-13,170.46,171.16,169.12,169.31,1172413
2024-06-14,169.31,171.2,169.03,171.02,859894
2024-06-17,171.02,173.21,170.95,172.09,1012180
2024-06-18,172.09,172.17,169.56,171.12,984475
2024-06-19,171.12,173.23,167.91,168.39,1173052
2024-06-20,168.39,171.27,167.97,170.48,984630
2024-06-21,170.48,174.55,170.17,173.54,1082108
2024-06-24,173.54,175.41,173.41,174.09,949435
2024-06-25,174.09,174.75,173.8,174.41,840854
2024-06-26,174.41,177.59,173.09,177.12,1146990
2024-06-27,177.12,177.61,176.23,177.13,983197
2024-06-28,177.13,180.61,176.19,179.56,1084637
2024-07-01,179.56,184.56,178.74,183.49,1201525
2024-07-02,183.49,183.76,181.94,182.69,999796
2024-07-03,182.69,187.26,182.68,186.47,982782
2024-07-04,186.47,189.07,185.76,188.46,993790
2024-07-05,188.46,190.65,188.11,189.51,1218188
2024-07-08,189.51,190.05,187.25,187.47,1179474
2024-07-09,187.47,189.34,186.35,188.81,1072076
2024-07-10,188.81,191.61,187.8,189.36,1125602
2024-07-11,189.36,190.14,187.76,189.82,842023
2024-07-12,189.82,191.17,188.32,189.07,1249536
2024-07-15,189.07,192.3,188.11,191.61,1124502
2024-07-16,191.61,194.35,190.94,194.33,1182677
2024-07-17,194.33,194.56,190.61,191.29,1284136
2024-07-18,191.29,193.12,190.3,192.59,1068670
2024-07-19,192.59,194.08,191.42,192.27,1213116
2024-07-22,192.27,193.21,189.87,191.5,1202954
2024-07-23,191.5,195.5,190.17,193.74,1061928
2024-07-24,193.74,194.18,191.56,193.25,1010805
2024-07-25,193.25,193.51,192.36,192.53,987761
2024-07-26,192.53,192.85,186.31,186.86,1012473
2024-07-29,186.86,189.24,185.05,185.79,857406
2024-07-30,185.79,187.56,184.5,186.59,889716
2024-07-31,186.59,189.13,184.83,188.73,818187
2024-08-01,188.73,189.2,186.5,186.87,908682
2024-08-02,186.87,188.85,186.32,187.37,892494
2024-08-05,187.37,187.48,186.28,186.84,1178752
2024-08-06,186.84,187.93,185.74,186.18,930232
2024-08-07,186.18,187.75,183.13,184.46,971037
2024-08-08,184.46,185.14,179.62,180.26,824853
2024-08-09,180.26,182.15,179.73,180.61,992488
2024-08-12,180.61,180.8,178.27,178.69,1128777
2024-08-13,178.69,184.28,178.55,184.27,1036323
2024-08-14,184.27,185.46,181.94,182.22,878645
2024-08-15,182.22,182.66,179.36,180.02,929712
2024-08-16,180.02,182.51,178.16,181.71,933255
2024-08-19,181.71,182.22,177.47,177.58,1185189
2024-08-20,177.58,181.1,176.64,181.09,841213
2024-08-21,181.09,181.27,177.13,178.54,848583
2024-08-22,178.54,178.66,175.63,176.76,1228673
2024-08-23,176.76,177.28,174.86,176.32,1008485
2024-08-26,176.32,177.4,176.05,177.2,1071686
2024-08-27,177.2,177.71,176.26,176.34,1216005
2024-08-28,176.34,177.04,175.31,175.98,1033613
2024-08-29,175.98,177.06,175.17,176.88,1143547
2024-08-30,176.88,179.04,174.64,178.49,1214871
2024-09-02,178.49,179.89,178.37,179.81,988563
2024-09-03,179.81,180.45,178.78,179.7,805236
2024-09-04,179.7,181.31,179.05,179.13,903365
2024-09-05,179.13,179.63,177.45,178.24,949103
2024-09-06,178.24,180.49,177.48,180.02,1133344
2024-09-09,180.02,180.78,179.92,180.18,1272519
2024-09-10,180.18,181.52,178.25,178.8,965829
2024-09-11,178.8,179.73,178.55,179.38,1138848
2024-09-12,179.38,180.36,178.83,180.21,1001140
2024-09-13,180.21,182.72,179.67,181.68,878543
2024-09-16,181.68,183.26,181.03,182.6,836341
2024-09-17,182.6,184.98,181.29,184.51,1183431
2024-09-18,184.51,184.93,183.69,184.54,965705
2024-09-19,184.54,184.63,183.32,184.48,1290976
2024-09-20,184.48,186.72,183.17,186.38,1104302
2024-09-23,186.38,188.36,185.64,188.26,853139
2024-09-24,188.26,191.59,187.48,190.77,1194277
2024-09-25,190.77,193.37,189.89,192.19,1251498
2024-09-26,192.19,196.04,191.93,195.17,1050208
2024-09-27,195.17,198.56,194.0,197.35,1157693
2024-09-30,197.35,197.72,196.79,197.39,1272445
2024-10-01,197.39,197.86,196.07,196.71,1088243
2024-10-02,196.71,197.97,195.88,197.68,1264530
2024-10-03,197.68,198.53,194.62,196.5,867802
2024-10-04,196.5,201.5,195.81,200.46,1080364
2024-10-07,200.46,200.75,196.63,199.24,1208756
2024-10-08,199.24,199.65,195.84,196.14,1212326
2024-10-09,196.14,198.17,195.29,195.37,1215377
2024-10-10,195.37,198.64,194.24,198.15,838136
2024-10-11,198.15,199.74,195.81,199.61,1129186
2024-10-14,199.61,200.14,198.07,199.46,1168840
2024-10-15,199.46,200.37,197.68,197.74,899767
2024-10-16,197.74,198.28,197.53,197.64,993189
2024-10-17,197.64,197.9,196.0,196.77,1084017
2024-10-18,196.77,197.51,195.54,196.81,818932
2024-10-21,196.81,197.3,195.24,196.53,1034955
2024-10-22,196.53,197.69,195.36,196.09,1144654
2024-10-23,196.09,198.13,192.93,196.49,1219121
2024-10-24,196.49,197.91,195.69,197.29,1016978
2024-10-25,197.29,198.15,192.44,193.61,1016112
2024-10-28,193.61,194.31,192.97,193.46,827340
2024-10-29,193.46,195.51,192.91,193.05,1175943
2024-10-30,193.05,193.49,189.49,190.7,834900
2024-10-31,190.7,193.14,189.74,192.4,825983
2024-11-01,192.4,193.0,191.29,192.6,919574
2024-11-04,192.6,193.5,192.13,192.16,1255647
2024-11-05,192.16,194.51,191.86,193.11,1233246
2024-11-06,193.11,193.94,189.99,190.27,1083402
2024-11-07,190.27,193.96,190.02,193.6,1196179
2024-11-08,193.6,196.4,193.57,195.54,921965
2024-11-11,195.54,196.02,194.72,195.76,831317
2024-11-12,195.76,199.96,195.02,198.84,1092754
2024-11-13,198.84,200.44,198.77,200.2,1249256
2024-11-14,200.2,201.3,197.09,199.6,1036320
2024-11-15,199.6,199.83,196.83,197.63,1261325
2024-11-18,197.63,199.3,197.14,198.91,1036245
2024-11-19,198.91,199.87,195.77,197.56,1297702
2024-11-20,197.56,199.97,196.83,198.63,825001
2024-11-21,198.63,203.97,197.64,202.68,956494
2024-11-22,202.68,207.46,202.56,206.24,1147975
2024-11-25,206.24,207.28,204.98,205.41,839495
2024-11-26,205.41,206.82,205.24,205.95,890508
2024-11-27,205.95,206.09,203.37,204.88,1195245
2024-11-28,204.88,205.96,202.01,203.02,914498
2024-11-29,203.02,203.75,199.28,201.47,1133517
2024-12-02,201.47,202.89,198.8,201.22,1020172
2024-12-03,201.22,205.78,201.01,204.54,822671
2024-12-04,204.54,205.04,203.42,203.43,843583
2024-12-05,203.43,207.73,201.77,207.35,922949
2024-12-06,207.35,208.63,206.26,207.12,1293868
2024-12-09,207.12,212.59,206.88,211.44,1175296
2024-12-10,211.44,213.05,207.39,208.05,1078003
2024-12-11,208.05,208.9,207.27,208.3,1129132
2024-12-12,208.3,210.3,206.28,209.06,1142130
2024-12-13,209.06,211.72,208.73,209.17,886961
2024-12-16,209.17,210.27,208.57,209.65,1020217
2024-12-17,209.65,209.92,207.12,208.94,1195566
2024-12-18,208.94,210.61,208.69,209.41,1049481
2024-12-19,209.41,213.77,209.1,212.37,1157360
2024-12-20,212.37,213.32,208.5,208.75,808894
2024-12-23,208.75,211.21,208.73,210.09,1020837
2024-12-24,210.09,211.96,207.98,210.04,1084449
2024-12-25,210.04,214.11,209.54,212.3,918988
2024-12-26,212.3,214.4,211.41,213.67,1110599
2024-12-27,213.67,215.24,213.54,214.41,1094347
2024-12-30,214.41,219.11,214.03,218.05,879905
2024-12-31,218.05,220.54,216.13,219.78,1193352
