date,open,high,low,close,volume
2024-01-04,43247.56,44067.63,41541.28,42014.56,1295073
2024-01-05,42014.56,44413.76,41949.49,43824.72,839760
2024-01-08,43824.72,43901.96,43042.15,43195.22,1073826
2024-01-09,43195.22,44070.19,42950.2,43617.19,857036
2024-01-10,43617.19,45162.97,43381.15,44578.65,1209284
2024-01-11,44578.65,45148.1,44282.85,45135.94,945895
2024-01-12,45135.94,47104.62,43962.88,46964.85,1229545
2024-01-15,46964.85,47552.13,45709.77,45883.4,968327
2024-01-16,45883.4,45941.45,44981.17,45549.57,1184669
2024-01-17,45549.57,47370.48,44871.32,47237.97,1263488
2024-01-18,47237.97,47369.95,46357.36,46449.73,1195933
2024-01-19,46449.73,48065.06,46061.92,47454.29,1292080
2024-01-22,47454.29,48209.26,45988.82,47781.64,1130224
2024-01-23,47781.64,48656.61,47739.81,48351.72,963505
2024-01-24,48351.72,48965.53,47782.8,47987.21,1296726
2024-01-25,47987.21,48170.71,47485.73,47747.98,1214942
2024-01-26,47747.98,48588.07,45805.71,46158.34,1058832
2024-01-29,46158.34,46305.44,45720.42,46086.11,1168257
2024-01-30,46086.11,47248.99,45956.27,46924.73,920296
2024-01-31,46924.73,47946.51,46464.49,47384.99,833933
2024-02-01,47384.99,48311.97,47290.42,47453.43,996983
2024-02-02,47453.43,48377.92,47007.93,48345.16,1288756
2024-02-05,48345.16,48835.02,48077.06,48298.74,844658
2024-02-06,48298.74,48784.2,47192.44,47381.69,1219212
2024-02-07,47381.69,47636.69,46672.8,47047.61,837496
2024-02-08,47047.61,48348.06,46750.13,48270.86,1168796
2024-02-09,48270.86,49070.41,47694.55,49054.17,912250
2024-02-12,49054.17,49435.93,47518.22,48421.19,1228973
2024-02-13,48421.19,48540.19,47453.88,48353.9,1011604
2024-02-14,48353.9,48712.19,47586.35,48447.18,927825
2024-02-15,48447.18,49030.89,48035.72,48438.15,1063842
2024-02-16,48438.15,49491.16,47462.53,48176.4,944896
2024-02-19,48176.4,50768.32,47789.18,50751.6,1180076
2024-02-20,50751.6,51298.25,49371.63,50055.34,1179645
2024-02-21,50055.34,50544.84,48610.83,48888.43,925384
2024-02-22,48888.43,50306.15,48677.4,49669.05,1247139
2024-02-23,49669.05,53047.82,49091.26,52848.49,1202117
2024-02-26,52848.49,53135.33,51881.66,52193.28,1171225
2024-02-27,52193.28,52814.58,50557.61,50869.13,1008810
2024-02-28,50869.13,53353.86,50257.55,53069.87,1088962
2024-02-29,53069.87,53793.52,52863.14,53575.2,899427
2024-03-01,53575.2,55563.5,53136.8,55064.66,1195399
2024-03-04,55064.66,56838.76,53346.08,56819.28,1059169
2024-03-05,56819.28,57015.98,54764.79,55349.97,929512
2024-03-06,55349.97,55657.15,53600.74,54574.67,973103
2024-03-07,54574.67,56466.59,54567.76,55988.72,1238060
2024-03-08,55988.72,57640.29,54522.42,57208.02,1091252
2024-03-11,57208.02,57676.76,56624.92,57186.05,900291
2024-03-12,57186.05,57770.26,55518.07,56186.34,890870
2024-03-13,56186.34,56999.02,55803.37,56508.04,1243308
2024-03-14,56508.04,56514.59,55464.84,55993.04,879293
2024-03-15,55993.04,56014.35,54384.15,54931.34,816175
2024-03-18,54931.34,55119.37,53444.77,54166.88,1145968
2024-03-19,54166.88,55048.05,53849.37,54294.76,1115184
2024-03-20,54294.76,56404.89,53992.57,56292.83,1292494
2024-03-21,56292.83,57863.2,56011.97,57137.52,892771
2024-03-22,57137.52,58626.75,56587.59,58099.02,853383
2024-03-25,58099.02,60118.87,58045.57,59905.18,1104779
2024-03-26,59905.18,62519.92,59548.85,62306.62,908780
2024-03-27,62306.62,65408.47,61548.03,63407.53,1044497
2024-03-28,63407.53,64120.76,63131.62,63784.52,846512
2024-03-29,63784.52,65372.83,62913.92,64985.27,1192846
2024-04-01,64985.27,68406.26,64950.96,68241.86,1207504
2024-04-02,68241.86,69808.72,66375.29,68610.85,1293572
2024-04-03,68610.85,70861.2,67728.94,70051.32,900479
2024-04-04,70051.32,70853.09,68827.27,70572.29,956831
2024-04-05,70572.29,71673.84,68323.35,68624.55,807113
2024-04-08,68624.55,70955.93,68235.36,69682.67,878445
2024-04-09,69682.67,70919.75,69266.96,69605.29,1289773
2024-04-10,69605.29,72608.02,69090.71,72325.89,1141234
2024-04-11,72325.89,72874.53,72018.36,72065.83,913923
2024-04-12,72065.83,72539.88,71193.71,72171.35,841949
2024-04-15,72171.35,75896.96,72098.22,74002.27,1018965
2024-04-16,74002.27,77328.65,73777.24,76438.25,1207660
2024-04-17,76438.25,77399.37,75029.98,75952.85,1271709
2024-04-18,75952.85,77404.71,74801.9,76097.85,1225876
2024-04-19,76097.85,79691.38,75276.03,79041.13,1157570
2024-04-22,79041.13,80439.32,78612.8,79698.43,953491
2024-04-23,79698.43,84840.38,78570.58,83309.81,1170024
2024-04-24,83309.81,83611.86,81633.23,83538.59,885675
2024-04-25,83538.59,85486.25,83521.63,85392.99,978427
2024-04-26,85392.99,85883.73,82290.82,82562.38,987232
2024-04-29,82562.38,85803.57,82370.16,84241.28,1177686
2024-04-30,84241.28,86486.91,82892.81,85820.91,1143092
2024-05-01,85820.91,86014.45,82972.26,83617.61,1067567
2024-05-02,83617.61,84701.76,82585.26,83338.77,830784
2024-05-03,83338.77,84345.9,79332.06,79746.24,1094733
2024-05-06,79746.24,80161.94,76313.04,77335.3,1146815
2024-05-07,77335.3,77673.79,76517.32,77181.44,826475
2024-05-08,77181.44,79818.35,76941.84,79453.64,1159964
2024-05-09,79453.64,80033.41,75186.4,77030.61,927058
2024-05-10,77030.61,80669.24,74883.48,79569.05,1137123
2024-05-13,79569.05,80068.32,77869.7,78201.45,1085416
2024-05-14,78201.45,79784.98,77994.41,78861.87,1055848
2024-05-15,78861.87,81796.38,78176.97,81533.95,968174
2024-05-16,81533.95,83000.55,81426.22,82854.35,938150
2024-05-17,82854.35,87046.31,81424.68,86261.14,1148325
2024-05-20,86261.14,87171.11,85928.8,86673.82,1067084
2024-05-21,86673.82,87646.39,85476.3,87475.92,885218
2024-05-22,87475.92,89182.87,86831.83,88795.32,912784
2024-05-23,88795.32,89068.66,88363.52,88639.33,1194914
2024-05-24,88639.33,93361.89,88343.48,91378.1,908685
2024-05-27,91378.1,92279.44,90737.15,92043.99,1262360
2024-05-28,92043.99,93206.06,90065.66,91967.02,1085361
2024-05-29,91967.02,92177.68,91301.39,91956.0,1253336
2024-05-30,91956.0,94112.1,91578.83,91822.46,983247
2024-05-31,91822.46,92185.2,91426.89,91641.94,1092525
2024-06-03,91641.94,92363.54,88419.54,88635.77,968555
2024-06-04,88635.77,89998.45,87745.8,89348.2,1110844
2024-06-05,89348.2,90407.91,88761.43,90094.35,1216410
2024-06-06,90094.35,96699.3,88106.53,94775.48,829524
2024-06-07,94775.48,94890.58,93120.76,93519.24,1211873
2024-06-10,93519.24,96066.14,92567.33,95592.53,834082
2024-06-11,95592.53,95866.22,94132.38,94530.0,921005
2024-06-12,94530.0,95023.15,89654.56,91636.37,1102358
2024-06-13,91636.37,94128.78,90690.05,93794.17,1057495
2024-06-14,93794.17,93841.64,91456.18,92182.32,1005233
2024-06-17,92182.32,94456.95,91932.39,93259.88,1244586
2024-06-18,93259.88,96363.92,92937.23,96348.5,1287063
2024-06-19,96348.5,100415.4,95421.48,99216.74,1136944
2024-06-20,99216.74,100108.2,97828.11,98255.85,1070992
2024-06-21,98255.85,98371.05,95629.85,96097.03,1298177
2024-06-24,96097.03,97200.09,94868.9,96433.26,1272198
2024-06-25,96433.26,99407.02,96273.85,99004.95,1238443
2024-06-26,99004.95,103464.3,98267.36,102647.65,890991
2024-06-27,102647.65,104401.82,98588.08,100079.91,836111
2024-06-28,100079.91,101955.08,98258.2,98791.79,1291893
2024-07-01,98791.79,100100.11,98421.98,99161.1,1110814
2024-07-02,99161.1,101210.46,98768.46,100429.93,1145440
2024-07-03,100429.93,100752.25,98515.19,100087.76,983672
2024-07-04,100087.76,101042.51,96616.14,98662.99,1035568
2024-07-05,98662.99,99818.89,96780.71,97247.43,1271506
2024-07-08,97247.43,99151.06,94076.09,94289.08,948747
2024-07-09,94289.08,94594.01,91070.5,92050.21,1073076
2024-07-10,92050.21,95630.41,91631.31,95595.24,1009352
2024-07-11,95595.24,97848.82,94485.55,97807.6,1131414
2024-07-12,97807.6,98052.47,95232.83,95883.48,821147
2024-07-15,95883.48,100998.67,93892.67,98319.75,1189546
2024-07-16,98319.75,99381.92,97360.15,98946.27,1201056
2024-07-17,98946.27,104301.33,98635.33,103664.03,1131485
2024-07-18,103664.03,103957.58,103103.32,103108.92,1287468
2024-07-19,103108.92,107255.08,102910.23,106154.03,1201865
2024-07-22,106154.03,106264.81,105321.01,105840.32,883675
2024-07-23,105840.32,109036.98,104324.85,108578.71,902762
2024-07-24,108578.71,108656.79,104388.48,104763.44,1131657
2024-07-25,104763.44,109646.58,100814.64,108392.46,1024472
2024-07-26,108392.46,110630.42,107890.82,109637.26,1246240
2024-07-29,109637.26,112660.97,109376.41,110887.36,876971
2024-07-30,110887.36,111800.71,106920.0,107106.48,1050190
2024-07-31,107106.48,108443.39,105480.96,105835.01,1024619
2024-08-01,105835.01,109146.61,105594.36,108551.48,897507
2024-08-02,108551.48,111263.32,108494.69,110893.8,1128150
2024-08-05,110893.8,112900.43,109218.51,111067.9,856063
2024-08-06,111067.9,111103.87,109638.66,110483.32,801804
2024-08-07,110483.32,120194.06,110175.57,118508.1,1237720
2024-08-08,118508.1,123368.25,118219.81,120180.63,1153592
2024-08-09,120180.63,123404.52,119631.65,123062.75,869862
2024-08-12,123062.75,124130.07,120439.98,122694.52,1268311
2024-08-13,122694.52,124818.22,122590.68,123498.12,1297745
2024-08-14,123498.12,125603.47,118915.14,119322.75,847873
2024-08-15,119322.75,123182.86,117127.6,122486.93,822600
2024-08-16,122486.93,124946.14,122463.13,123710.03,1208365
2024-08-19,123710.03,132509.61,122430.61,131412.68,825050
2024-08-20,131412.68,138226.82,131329.51,136397.12,1038644
2024-08-21,136397.12,137568.12,134978.26,136996.32,1128010
2024-08-22,136996.32,138362.09,136016.72,137241.45,936931
2024-08-23,137241.45,138687.6,135765.76,138319.44,956939
2024-08-26,138319.44,140466.81,135408.87,140170.31,887891
2024-08-27,140170.31,140828.87,135511.4,137793.61,906935
2024-08-28,137793.61,139091.23,137495.13,137984.87,1052046
2024-08-29,137984.87,138148.65,132106.42,132140.4,1145662
2024-08-30,132140.4,133354.13,131661.94,132168.47,1121685
2024-09-02,132168.47,135588.46,131583.98,133312.59,1289163
2024-09-03,133312.59,136166.4,130058.03,131293.07,1047350
2024-09-04,131293.07,138618.15,130508.04,137032.42,1043503
2024-09-05,137032.42,138604.93,135684.73,136771.82,1169050
2024-09-06,136771.82,137292.65,132791.62,133631.8,1029010
2024-09-09,133631.8,134525.41,130249.81,130447.44,1027538
2024-09-10,130447.44,132539.76,128783.7,132379.24,1247610
2024-09-11,132379.24,135492.94,129453.68,134400.57,1270169
2024-09-12,134400.57,135612.78,133354.27,134998.4,859368
2024-09-13,134998.4,136075.26,132152.04,132899.43,1299881
2024-09-16,132899.43,137668.64,132816.38,137119.43,933171
2024-09-17,137119.43,144136.62,135096.32,142723.13,983970
2024-09-18,142723.13,144327.6,141860.49,144114.19,983640
2024-09-19,144114.19,144320.05,140342.0,140816.76,828064
2024-09-20,140816.76,147724.28,140609.02,146799.73,1175333
2024-09-23,146799.73,147857.73,145650.78,146897.49,993152
2024-09-24,146897.49,146921.32,145792.26,146169.96,1097816
2024-09-25,146169.96,148925.04,145884.12,148488.94,1092562
2024-09-26,148488.94,149577.65,141580.95,144079.75,1173995
2024-09-27,144079.75,145625.95,138850.92,141715.15,1155348
2024-09-30,141715.15,144806.99,141404.52,144124.44,1124339
2024-10-01,144124.44,151957.68,143468.99,151516.14,1159977
2024-10-02,151516.14,153694.49,146094.85,149401.02,908371
2024-10-03,149401.02,149902.27,146688.26,149051.97,843997
2024-10-04,149051.97,154109.95,147803.22,153187.72,1145748
2024-10-07,153187.72,153218.23,149809.13,150166.14,841411
2024-10-08,150166.14,153240.85,150095.15,150773.05,826914
2024-10-09,150773.05,157703.17,149969.58,155425.84,1123709
2024-10-10,155425.84,157672.55,153971.52,156980.16,958124
2024-10-11,156980.16,160293.62,156199.15,159624.59,1157499
2024-10-14,159624.59,166807.42,158131.78,165615.56,1175944
2024-10-15,165615.56,167453.07,163961.42,165512.82,1271497
2024-10-16,165512.82,166247.81,162890.42,164082.46,1122768
2024-10-17,164082.46,166421.52,163659.41,164919.6,1056509
2024-10-18,164919.6,168409.78,164297.67,164333.72,1192004
2024-10-21,164333.72,166280.97,158011.69,161544.47,1141263
2024-10-22,161544.47,165465.49,154259.73,156710.74,1163713
2024-10-23,156710.74,163361.12,155801.8,160684.14,904373
2024-10-24,160684.14,160982.29,154190.51,157615.05,1215984
2024-10-25,157615.05,161492.21,157100.39,160300.04,892012
2024-10-28,160300.04,165094.76,159950.32,164344.96,1189926
2024-10-29,164344.96,167683.99,161892.0,165453.63,1256451
2024-10-30,165453.63,170425.11,165164.09,169407.71,825751
2024-10-31,169407.71,169613.51,168887.7,169548.65,980416
2024-11-01,169548.65,176915.14,168900.03,171494.06,861789
2024-11-04,171494.06,175742.1,169803.79,173387.33,1162209
2024-11-05,173387.33,175047.15,169912.34,170630.74,978022
2024-11-06,170630.74,176387.21,165009.43,166029.01,1054126
2024-11-07,166029.01,177858.51,162748.03,177010.05,814574
2024-11-08,177010.05,183170.98,175779.56,181929.12,1160077
2024-11-11,181929.12,183967.14,180350.89,180946.86,1071649
2024-11-12,180946.86,186662.91,179028.8,183254.32,986205
2024-11-13,183254.32,187578.0,180648.34,180851.17,1197804
2024-11-14,180851.17,182302.04,178739.96,181653.97,1138921
2024-11-15,181653.97,186379.41,181494.78,186194.46,987494
2024-11-18,186194.46,195776.25,185813.79,195306.99,1192770
2024-11-19,195306.99,196933.41,193754.22,194917.94,1173900
2024-11-20,194917.94,198189.8,194755.1,197958.6,939297
2024-11-21,197958.6,199486.84,195537.45,196772.6,1096741
2024-11-22,196772.6,202502.76,195961.66,200692.22,1024195
2024-11-25,200692.22,203515.0,197573.65,198853.24,1260240
2024-11-26,198853.24,202516.13,195404.06,196332.85,1150964
2024-11-27,196332.85,203215.84,192570.95,202356.54,934565
2024-11-28,202356.54,205653.71,198064.39,198575.06,973998
2024-11-29,198575.06,203648.37,195888.54,200582.48,899046
2024-12-02,200582.48,202676.58,196475.65,199224.99,854549
2024-12-03,199224.99,201437.59,197306.17,198154.15,1100490
2024-12-04,198154.15,198344.57,192478.56,195818.77,958365
2024-12-05,195818.77,202486.11,192630.33,200663.74,1033361
2024-12-06,200663.74,203526.98,198594.01,202418.65,967923
2024-12-09,202418.65,204422.23,195652.7,199728.32,823878
2024-12-10,199728.32,201648.89,195723.85,196435.73,1148653
2024-12-11,196435.73,196642.78,193615.58,196203.43,1204634
2024-12-12,196203.43,200304.7,192351.63,197914.23,1033066
2024-12-13,197914.23,198651.9,195768.18,197859.5,1123703
2024-12-16,197859.5,203767.92,195678.98,203535.56,984111
2024-12-17,203535.56,205984.17,195449.23,196973.86,1259300
2024-12-18,196973.86,197486.05,193143.7,194074.21,1022397
2024-12-19,194074.21,196155.92,193540.42,194497.0,952721
2024-12-20,194497.0,196144.02,190310.68,193122.27,833168
2024-12-23,193122.27,194366.3,187241.25,189989.34,841109
2024-12-24,189989.34,190054.75,185710.31,186189.79,1171133
2024-12-25,186189.79,192997.31,183749.61,188917.15,813088
2024-12-26,188917.15,195349.38,185706.31,193433.65,1151229
2024-12-27,193433.65,197706.58,193189.57,193530.7,977870
2024-12-30,193530.7,198321.71,188554.74,197709.19,898383
2024-12-31,197709.19,205162.61,196551.92,201551.18,1290985
